0.01204078543734044, 0.9900258816724221
0.03776663530269106, 0.9650915625294567
0.06348477545321321, 0.9352461550407833
0.08920328273301295, 0.9056346089019056
0.1149302339861962, 0.8814018738083269
0.14066085653215485, 0.8595077522127046
0.16639001056100336, 0.8366781852178997
0.19210998635791324, 0.8080020844782043
0.21782922789626805, 0.7788582610389179
0.24355507776161864, 0.7539239418959524
0.269282763273357, 0.730158929501965
0.29500898026798517, 0.7054584717087953
0.32073336161622557, 0.6795887071666473
0.34645994574013117, 0.6551221107232732
0.37218946689825727, 0.632526405078264
0.39791348111722014, 0.6064227791863204
0.42363345691413, 0.5777466784466251
0.4493585725209256, 0.5523446366040684
0.47508368812772106, 0.5269425947615117
0.5008073352174064, 0.5006051075197727
0.5265269438850387, 0.47169514543028157
0.5522520594918342, 0.4462931035877251
0.5779775422279073, 0.42112492309496397
0.6037033920932579, 0.39619060395199857
0.6294277734414983, 0.3703208394098507
0.655148850626241, 0.34234632271954213
0.6808735991037589, 0.3167104195271899
0.7066012846154972, 0.2929454071332026
0.7323252988344601, 0.2668417812412591
0.7580423375971496, 0.23629478970319873
0.7837564393256188, 0.20387690736677366
0.8094738452175858, 0.1735637771785088
0.8351655520601248, 0.126880352504551
0.8608480806707254, 0.07435039408570265
0.8865603467528066, 0.04076320500029951
0.9122939063329857, 0.020739974203042078
0.9380399483086012, 0.008668029298835478
0.9637929657404901, 0.001039450040745793
0.9883869193302443, 0.001100870768878881
