0.07137245738121059, 0.9216354699260496
0.10647930781479695, 0.8845278396747533
0.14257206865797065, 0.8475121738106971
0.17865993777841885, 0.8070478434251449
0.21474813301371534, 0.7668134240076925
0.2508369804787086, 0.7270388265264394
0.2869310457812757, 0.690942804534782
0.32302543719869126, 0.6550766935112243
0.35911950250125846, 0.6189806715195669
0.3952151983780674, 0.5840342043684082
0.431303393613364, 0.5437997849509557
0.4673941977674475, 0.5054046532783011
0.5034833713472892, 0.46585996676514774
0.5395624353668313, 0.41918804024090295
0.5756535656357632, 0.38102281953634787
0.6117404564116662, 0.3398687562464965
0.6478240860390856, 0.2964155832756479
0.6839109768149887, 0.2552615199857965
0.7200056943472526, 0.21962531993033851
0.7560909545489138, 0.1773217017999884
0.79216121346755, 0.12444217913705091
0.8233406057121371, 0.09837602312874405
0.8544602374107608, 0.030178682216162267
0.8905891970021034, 0.0186831338111757
0.9267223960864748, 0.01017642799148577
0.9628627696975101, 0.0067277634699898226
0.9858620193786922, 0.005118386693291788
0.04398092229551856, 0.9563318777292578
0.014237046672241321, 0.9868995633187775
-0.001344110997553355, 1.0021834061135373
